text,label
"According to a Treasury Department spokesperson, a new trade agreement has been under review since early this year, with a formal decision expected by the end of the 23-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
YOU WON'T BELIEVE what they don't want you to know about the economy!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"According to the Associated Press, the central bank's interest rate decision has been under review since early this year, with a formal decision expected by the end of the 11-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Lawmakers debated the state of the judiciary for several hours on Monday before reaching a preliminary agreement. the Federal Reserve said the next formal vote is scheduled within 23 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"Lawmakers debated the national vaccine rollout for several hours on Thursday before reaching a preliminary agreement. the National Weather Service said the next formal vote is scheduled within 4 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
Doctors HATE this one simple fact about the central bank's interest rate decision that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
A report published by the Bureau of Labor Statistics on immigration reform shows a change of 0.7% compared to last year. The data was compiled from 139 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"According to Reuters, the education budget has been under review since early this year, with a formal decision expected by the end of the 10-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Officials confirmed on Wednesday that the state of the judiciary will move forward after a review by a Treasury Department spokesperson, according to a statement released this week. The measure passed with a vote of 192 to 230, and is expected to take effect over the next 18 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"Officials confirmed on Wednesday that the agriculture subsidy program will move forward after a review by the Congressional Budget Office, according to a statement released this week. The measure passed with a vote of 34 to 209, and is expected to take effect over the next 12 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"According to the Bureau of Labor Statistics, the space program's next mission has been under review since early this year, with a formal decision expected by the end of the 7-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Lawmakers debated a public transportation overhaul for several hours on Monday before reaching a preliminary agreement. the Federal Reserve said the next formal vote is scheduled within 22 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind a public transportation overhaul. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Lawmakers debated the space program's next mission for several hours on Friday before reaching a preliminary agreement. Reuters said the next formal vote is scheduled within 22 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
A report published by a Treasury Department spokesperson on the defense budget shows a change of 4.2% compared to last year. The data was compiled from 253 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"According to a court filing, the state of the judiciary has been under review since early this year, with a formal decision expected by the end of the 4-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Lawmakers debated the upcoming census for several hours on Wednesday before reaching a preliminary agreement. the Congressional Budget Office said the next formal vote is scheduled within 8 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
A report published by a Treasury Department spokesperson on the agriculture subsidy program shows a change of 10.4% compared to last year. The data was compiled from 280 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
YOU WON'T BELIEVE what they don't want you to know about a new trade agreement!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind a new labor law. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
Doctors HATE this one simple fact about the state of the judiciary that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
Doctors HATE this one simple fact about the new healthcare bill that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
SHOCKING new evidence about immigration reform that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"According to the Associated Press, the upcoming census has been under review since early this year, with a formal decision expected by the end of the 1-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"According to a court filing, the presidential election has been under review since early this year, with a formal decision expected by the end of the 3-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Lawmakers debated a public transportation overhaul for several hours on Thursday before reaching a preliminary agreement. the Federal Reserve said the next formal vote is scheduled within 15 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
Doctors HATE this one simple fact about the presidential election that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"According to a spokesperson for the White House, the presidential election has been under review since early this year, with a formal decision expected by the end of the 14-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Officials confirmed on Tuesday that the state of the judiciary will move forward after a review by the Congressional Budget Office, according to a statement released this week. The measure passed with a vote of 235 to 86, and is expected to take effect over the next 20 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"According to the Congressional Budget Office, immigration reform has been under review since early this year, with a formal decision expected by the end of the 15-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
YOU WON'T BELIEVE what they don't want you to know about renewable energy investment!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
YOU WON'T BELIEVE what they don't want you to know about the new healthcare bill!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"According to Reuters, the national vaccine rollout has been under review since early this year, with a formal decision expected by the end of the 10-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Lawmakers debated the presidential election for several hours on Friday before reaching a preliminary agreement. a Treasury Department spokesperson said the next formal vote is scheduled within 13 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind a public transportation overhaul. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
YOU WON'T BELIEVE what they don't want you to know about a public transportation overhaul!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"Lawmakers debated renewable energy investment for several hours on Monday before reaching a preliminary agreement. Reuters said the next formal vote is scheduled within 15 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
A report published by a court filing on the central bank's interest rate decision shows a change of 1.4% compared to last year. The data was compiled from 294 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
SHOCKING new evidence about the presidential election that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Lawmakers debated the defense budget for several hours on Wednesday before reaching a preliminary agreement. Reuters said the next formal vote is scheduled within 21 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
YOU WON'T BELIEVE what they don't want you to know about the economy!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
Doctors HATE this one simple fact about the agriculture subsidy program that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
YOU WON'T BELIEVE what they don't want you to know about the upcoming census!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
A report published by Reuters on a new trade agreement shows a change of 7.6% compared to last year. The data was compiled from 303 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"BREAKING: Secret documents EXPOSE the real agenda behind renewable energy investment. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Officials confirmed on Thursday that a major merger between two airlines will move forward after a review by Reuters, according to a statement released this week. The measure passed with a vote of 327 to 199, and is expected to take effect over the next 12 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
A report published by a spokesperson for the White House on the new healthcare bill shows a change of 8.7% compared to last year. The data was compiled from 2 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"According to a Treasury Department spokesperson, a public transportation overhaul has been under review since early this year, with a formal decision expected by the end of the 6-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
SHOCKING new evidence about the defense budget that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"According to a Treasury Department spokesperson, the national vaccine rollout has been under review since early this year, with a formal decision expected by the end of the 24-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind the tech industry. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
Doctors HATE this one simple fact about the housing market that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"Officials confirmed on Wednesday that a public transportation overhaul will move forward after a review by a spokesperson for the White House, according to a statement released this week. The measure passed with a vote of 238 to 124, and is expected to take effect over the next 24 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
A report published by the Associated Press on the agriculture subsidy program shows a change of 7.4% compared to last year. The data was compiled from 235 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
SHOCKING new evidence about the state of the judiciary that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Officials confirmed on Thursday that climate policy will move forward after a review by the Department of Health, according to a statement released this week. The measure passed with a vote of 286 to 37, and is expected to take effect over the next 10 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"Officials confirmed on Tuesday that the upcoming census will move forward after a review by a Treasury Department spokesperson, according to a statement released this week. The measure passed with a vote of 53 to 110, and is expected to take effect over the next 17 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
YOU WON'T BELIEVE what they don't want you to know about the new healthcare bill!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"Lawmakers debated the national vaccine rollout for several hours on Thursday before reaching a preliminary agreement. Reuters said the next formal vote is scheduled within 8 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
YOU WON'T BELIEVE what they don't want you to know about the tech industry!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind a major merger between two airlines. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
Doctors HATE this one simple fact about a major merger between two airlines that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"According to the Bureau of Labor Statistics, climate policy has been under review since early this year, with a formal decision expected by the end of the 13-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
Doctors HATE this one simple fact about a new trade agreement that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind the tech industry. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Lawmakers debated the new healthcare bill for several hours on Friday before reaching a preliminary agreement. a court filing said the next formal vote is scheduled within 16 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"Officials confirmed on Monday that the upcoming census will move forward after a review by a court filing, according to a statement released this week. The measure passed with a vote of 290 to 52, and is expected to take effect over the next 3 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
Doctors HATE this one simple fact about renewable energy investment that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
Doctors HATE this one simple fact about a new trade agreement that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
SHOCKING new evidence about renewable energy investment that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind the tech industry. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"According to the Federal Reserve, the central bank's interest rate decision has been under review since early this year, with a formal decision expected by the end of the 16-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Lawmakers debated a major merger between two airlines for several hours on Thursday before reaching a preliminary agreement. Reuters said the next formal vote is scheduled within 24 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind a new labor law. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
A report published by the Bureau of Labor Statistics on the presidential election shows a change of 11.0% compared to last year. The data was compiled from 183 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"Lawmakers debated the agriculture subsidy program for several hours on Monday before reaching a preliminary agreement. Reuters said the next formal vote is scheduled within 13 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
Doctors HATE this one simple fact about a public transportation overhaul that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"Officials confirmed on Monday that the presidential election will move forward after a review by a spokesperson for the White House, according to a statement released this week. The measure passed with a vote of 196 to 194, and is expected to take effect over the next 18 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
SHOCKING new evidence about the defense budget that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"According to the Federal Reserve, the space program's next mission has been under review since early this year, with a formal decision expected by the end of the 1-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"According to the Bureau of Labor Statistics, a new trade agreement has been under review since early this year, with a formal decision expected by the end of the 9-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
SHOCKING new evidence about the space program's next mission that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
A report published by the National Weather Service on a new labor law shows a change of 2.9% compared to last year. The data was compiled from 2 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
SHOCKING new evidence about the economy that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
YOU WON'T BELIEVE what they don't want you to know about a new labor law!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
A report published by Reuters on climate policy shows a change of 0.8% compared to last year. The data was compiled from 36 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
Doctors HATE this one simple fact about the education budget that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind the education budget. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
SHOCKING new evidence about the tech industry that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
Doctors HATE this one simple fact about the defense budget that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"According to a court filing, the central bank's interest rate decision has been under review since early this year, with a formal decision expected by the end of the 8-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
YOU WON'T BELIEVE what they don't want you to know about the central bank's interest rate decision!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"According to the Department of Health, renewable energy investment has been under review since early this year, with a formal decision expected by the end of the 2-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Officials confirmed on Monday that the presidential election will move forward after a review by the Associated Press, according to a statement released this week. The measure passed with a vote of 294 to 129, and is expected to take effect over the next 15 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"Officials confirmed on Tuesday that a new labor law will move forward after a review by the Congressional Budget Office, according to a statement released this week. The measure passed with a vote of 192 to 249, and is expected to take effect over the next 14 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
SHOCKING new evidence about the economy that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"According to the Bureau of Labor Statistics, immigration reform has been under review since early this year, with a formal decision expected by the end of the 15-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"According to the Bureau of Labor Statistics, the presidential election has been under review since early this year, with a formal decision expected by the end of the 14-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Lawmakers debated the economy for several hours on Wednesday before reaching a preliminary agreement. the Department of Health said the next formal vote is scheduled within 9 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
A report published by the Department of Health on the national vaccine rollout shows a change of 3.3% compared to last year. The data was compiled from 288 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
A report published by the Federal Reserve on climate policy shows a change of 3.1% compared to last year. The data was compiled from 392 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
YOU WON'T BELIEVE what they don't want you to know about renewable energy investment!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
SHOCKING new evidence about the national vaccine rollout that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Lawmakers debated the national vaccine rollout for several hours on Tuesday before reaching a preliminary agreement. a Treasury Department spokesperson said the next formal vote is scheduled within 4 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"Officials confirmed on Friday that the economy will move forward after a review by the Department of Health, according to a statement released this week. The measure passed with a vote of 164 to 68, and is expected to take effect over the next 13 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
SHOCKING new evidence about the tech industry that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
A report published by the Congressional Budget Office on immigration reform shows a change of 5.2% compared to last year. The data was compiled from 225 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"BREAKING: Secret documents EXPOSE the real agenda behind the new healthcare bill. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
Doctors HATE this one simple fact about the central bank's interest rate decision that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
Doctors HATE this one simple fact about a major merger between two airlines that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
Doctors HATE this one simple fact about renewable energy investment that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind the housing market. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
A report published by the Department of Health on the upcoming census shows a change of 11.7% compared to last year. The data was compiled from 81 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
A report published by the Federal Reserve on climate policy shows a change of 10.4% compared to last year. The data was compiled from 117 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
SHOCKING new evidence about the economy that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
YOU WON'T BELIEVE what they don't want you to know about the central bank's interest rate decision!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
A report published by a court filing on the presidential election shows a change of 9.2% compared to last year. The data was compiled from 327 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"BREAKING: Secret documents EXPOSE the real agenda behind the economy. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Officials confirmed on Friday that immigration reform will move forward after a review by Reuters, according to a statement released this week. The measure passed with a vote of 198 to 247, and is expected to take effect over the next 4 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
SHOCKING new evidence about a public transportation overhaul that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Officials confirmed on Wednesday that renewable energy investment will move forward after a review by a court filing, according to a statement released this week. The measure passed with a vote of 216 to 128, and is expected to take effect over the next 6 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
SHOCKING new evidence about a new trade agreement that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind renewable energy investment. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Lawmakers debated the education budget for several hours on Friday before reaching a preliminary agreement. the Bureau of Labor Statistics said the next formal vote is scheduled within 22 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"According to the Federal Reserve, the housing market has been under review since early this year, with a formal decision expected by the end of the 23-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
YOU WON'T BELIEVE what they don't want you to know about a public transportation overhaul!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
SHOCKING new evidence about climate policy that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
SHOCKING new evidence about the national vaccine rollout that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind the defense budget. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
SHOCKING new evidence about the defense budget that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
YOU WON'T BELIEVE what they don't want you to know about the agriculture subsidy program!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
SHOCKING new evidence about immigration reform that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"According to Reuters, immigration reform has been under review since early this year, with a formal decision expected by the end of the 4-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind climate policy. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Lawmakers debated the central bank's interest rate decision for several hours on Wednesday before reaching a preliminary agreement. a spokesperson for the White House said the next formal vote is scheduled within 20 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"Lawmakers debated the central bank's interest rate decision for several hours on Monday before reaching a preliminary agreement. the National Weather Service said the next formal vote is scheduled within 12 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
YOU WON'T BELIEVE what they don't want you to know about a new trade agreement!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
SHOCKING new evidence about the space program's next mission that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Officials confirmed on Friday that a public transportation overhaul will move forward after a review by the Federal Reserve, according to a statement released this week. The measure passed with a vote of 130 to 255, and is expected to take effect over the next 3 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"Lawmakers debated the space program's next mission for several hours on Tuesday before reaching a preliminary agreement. the Congressional Budget Office said the next formal vote is scheduled within 16 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
YOU WON'T BELIEVE what they don't want you to know about the agriculture subsidy program!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
YOU WON'T BELIEVE what they don't want you to know about the new healthcare bill!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"According to a Treasury Department spokesperson, the agriculture subsidy program has been under review since early this year, with a formal decision expected by the end of the 2-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind the tech industry. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Lawmakers debated the state of the judiciary for several hours on Wednesday before reaching a preliminary agreement. a spokesperson for the White House said the next formal vote is scheduled within 17 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"According to a Treasury Department spokesperson, climate policy has been under review since early this year, with a formal decision expected by the end of the 13-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"According to the National Weather Service, renewable energy investment has been under review since early this year, with a formal decision expected by the end of the 4-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
